Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:00:13, 23.05, -0.38, -0.01,  0.89,-49.13,-13.66,  3.10, -0.68,-23.03, 51.14,-68.20,649.49; 29.87, -0.25, -0.86,  1.14, 16.09, 82.94,-40.70,-36.37, -9.97, -3.69,126.40, 75.94
Uptime 00:00:13, 22.91, -0.12,  0.12,  0.92, 55.91,-24.38,-16.96,  7.24, -7.50, 57.17,-69.70,647.35; 29.78, -0.06, -0.04,  1.37,-41.63, 72.61,104.29, -1.54, -2.64, -8.79,132.89, 89.08
Uptime 00:00:13, 22.91, -0.03, -0.00,  1.27,-16.10,-26.62, 61.51, -0.13, -1.14, 54.03,-71.57,655.10; 29.78, -0.15, -0.71,  1.15,-40.62,-42.99,115.86,-31.44, -6.15,-14.26,125.05,103.67
Uptime 00:00:13, 23.05,  0.04,  0.14,  0.74,  4.23, 27.44,132.04, 10.69,  2.93, 53.70,-66.75,672.00; 29.78,  0.24, -0.13,  1.06, 60.09, 37.31, 21.34, -7.05, 12.79, -6.58,126.97,106.41
Uptime 00:00:13, 23.00, -0.06, -0.00,  1.19, 36.90, -6.44, 90.90, -0.07, -2.71, 57.18,-66.16,683.45; 29.96, -0.13, -0.11,  1.27,-48.44,-56.90,-68.70, -5.04, -5.60,-12.53,117.52, 97.75
Uptime 00:00:13, 22.95, -0.38,  0.18,  0.98,-30.30, 18.06, 21.60,  9.80,-20.56, 52.43,-62.16,686.22; 29.87, -0.17, -0.38,  1.08, 43.15, 36.44, -6.58,-19.19, -8.63, -7.25,119.91, 96.91
Uptime 00:00:13, 23.05, -0.10,  0.01,  0.97,-29.02,-65.01, 22.75,  0.52, -6.13, 47.81,-68.82,689.08; 29.96, -0.31, -0.22,  1.18, -1.97, 41.89, 75.14,-10.43,-14.67, -7.55,122.98,106.38
Uptime 00:00:14, 22.91,  0.20, -0.08,  1.15,  2.14,  2.87, 50.53, -3.68,  9.82, 47.04,-67.29,695.45; 29.92,  0.07, -0.76,  1.33, 24.75, -8.49, 60.03,-29.71,  2.51, -4.94,119.42,113.94
Uptime 00:00:14, 23.00,  0.18,  0.16,  0.57, 44.03, 12.19,194.87, 14.77, 16.39, 51.92,-64.74,720.40; 29.87, -0.16, -0.24,  1.35,-84.93, 48.33,-64.84,-10.13, -6.74,-15.70,123.23,105.64
Uptime 00:00:14, 22.91, -0.53,  0.01,  1.20,-58.38, 35.18, 28.08,  0.56,-23.96, 43.69,-58.62,723.93; 29.92, -0.23, -0.94,  1.23,-20.23, 93.31,-115.71,-36.91, -8.34,-18.62,132.45, 91.06
Uptime 00:00:14, 22.95, -0.50, -0.10,  0.80, 41.86,-44.62, 16.61, -5.81,-31.73, 47.86,-62.33,726.03; 29.92, -0.36, -0.40,  1.38,-17.48, 28.39, 98.29,-15.56,-14.24,-20.72,133.60,103.45
Uptime 00:00:14, 23.00,  0.31,  0.54,  0.87,-51.05,-27.14, 59.63, 30.21, 16.97, 41.11,-64.82,733.66; 29.92,  0.29, -0.19,  1.13,-65.32,  6.44, 53.50, -9.28, 14.00,-28.68,131.45,110.29
Uptime 00:00:14, 22.95, -0.49,  0.03,  1.28, 75.73, 40.51,185.34,  1.17,-20.94, 49.66,-58.11,757.01; 29.87, -0.24, -0.25,  1.80, 99.88,-32.26,-130.75, -7.74, -7.49,-15.93,124.99, 93.82
Uptime 00:00:14, 23.09, -0.73, -0.41,  0.80,-32.78, -2.39, 32.40,-20.61,-38.93, 44.21,-56.46,761.09; 29.92, -0.17, -1.41,  0.87,-63.07,  8.62,-18.23,-57.91, -5.90,-24.56,123.67, 91.52
Uptime 00:00:14, 23.00, -0.14,  0.42,  1.30, 26.52,-128.20,-72.38, 17.87, -5.68, 47.01,-71.30,751.83; 29.92, -0.25,  0.07,  1.27,  4.19, 33.54,175.72,  3.20,-11.27,-23.48,125.63,114.01
Uptime 00:00:15, 23.05,  0.19, -0.36,  0.62,-46.76, 30.54,146.40,-28.71, 15.03, 39.72,-66.40,770.27; 29.92,  0.13, -0.37,  0.71, 63.55, 53.75,-11.77,-27.26,  9.12,-15.71,129.57,112.53
Uptime 00:00:15, 22.91, -0.26,  0.59,  1.15,  5.80, 12.26,  6.70, 26.49,-11.17, 40.17,-63.34,771.12; 30.01,  0.39,  0.18,  1.44,-32.94,  6.36,-107.48,  6.75, 15.06,-19.32,127.47, 98.99
Uptime 00:00:15, 22.95, -0.43, -0.11,  0.82,-62.12, -8.52,-76.17, -6.85,-27.20, 31.44,-62.59,761.37; 29.96,  0.11, -0.38,  0.63, 52.37, 36.59, 41.37,-30.52,  8.34,-12.98,129.34,104.28
Uptime 00:00:15, 23.00, -0.11,  0.29,  1.21, 44.55,-67.25, 40.43, 13.49, -4.86, 36.58,-69.55,766.46; 29.87, -0.19,  0.12,  1.51,-13.02,-36.14,114.23,  4.66, -6.95,-14.23,122.43,118.68
Uptime 00:00:15, 23.05,  0.04, -0.19,  0.65,-17.43, 17.61,153.60,-16.12,  2.97, 33.34,-66.01,786.12; 30.06,  0.05, -0.24,  0.41, 44.39, 58.59,-31.24,-29.52,  6.22, -8.97,127.21,114.68
Uptime 00:00:15, 23.00, -0.30,  0.33,  1.39,-18.75, 44.96, 12.44, 13.14,-11.77, 30.62,-58.90,787.69; 29.96,  0.11, -0.40,  1.51,-12.58,  3.16,-92.78,-14.80,  3.91,-10.64,124.97,102.99
Uptime 00:00:15, 23.05, -0.15, -0.06,  0.69,-16.52,-37.14,-78.41, -4.93,-12.51, 27.87,-62.06,777.81; 29.96, -0.19, -0.13,  0.72,  4.51, 93.91, 60.29, -9.73,-14.52,-10.07,134.36,110.59
Uptime 00:00:15, 23.05,  0.22,  0.07,  1.56,  3.64,-54.46, 42.14,  2.65,  8.13, 27.82,-67.81,783.20; 29.96,  0.13, -0.66,  1.57,-67.36,-41.03, 90.61,-22.68,  4.22,-18.77,126.44,122.18
Uptime 00:00:16, 23.00, -0.09, -0.07,  0.46, 10.80, 40.90,183.40, -8.77,-11.17, 28.42,-61.18,806.31; 30.06, -0.06, -0.17,  0.76, -4.33, -3.82,-50.87,-12.43, -4.32,-19.18,123.53,115.77
Uptime 00:00:16, 23.05, -0.73,  0.12,  1.34,-20.15, -6.29, 45.63,  4.51,-28.38, 25.46,-60.17,812.06; 30.06, -0.23, -1.06,  1.66, 18.81, 45.16,-51.85,-32.26, -6.53,-17.12,126.77,109.24
Uptime 00:00:16, 23.00, -0.31, -0.41,  0.72, 50.66,-21.25,-31.99,-27.43,-20.43, 30.75,-61.22,807.97; 29.96, -0.67, -0.16,  1.10,-32.21, 61.42, 85.51, -7.04,-31.16,-20.95,132.56,120.19
Uptime 00:00:16, 22.95,  0.28,  0.08,  1.51,-17.45,-18.88, 50.03,  3.10, 10.47, 28.05,-62.54,814.27; 29.96,  0.06, -0.81,  1.40,  0.42,  7.28, 34.37,-29.98,  2.01,-21.08,130.77,124.52
Uptime 00:00:16, 23.00, -0.24, -0.22,  0.81, 48.99, 31.41,114.98,-14.43,-15.72, 33.25,-57.09,828.76; 29.96, -0.01, -0.27,  1.15,-24.65,-32.64,-144.18,-13.42, -0.48,-23.97,124.13,106.35
Uptime 00:00:16, 23.05, -0.54,  0.20,  0.91,-24.82, -9.31, 27.71, 10.65,-30.08, 29.51,-56.58,832.50; 30.01, -0.23, -0.49,  1.35, 31.19, 25.33,-35.68,-19.64, -9.05,-19.76,125.18,101.53
Uptime 00:00:16, 23.00, -0.07, -0.33,  1.01, 73.77,-45.49,-19.41,-17.92, -3.81, 37.74,-61.04,830.04; 30.01,  0.45, -0.67,  1.82,-13.58, 55.02,183.04,-19.75, 12.92,-21.44,129.21,124.60
Uptime 00:00:17, 23.09,  0.20,  0.12,  0.84,-47.20, 14.86, 82.49,  8.17, 13.31, 31.37,-58.26,840.35; 30.01,  0.22, -0.42,  1.09, 33.88, 10.72,  8.53,-20.82, 10.66,-17.24,127.74,125.67
Uptime 00:00:17, 23.05, -0.28,  0.15,  1.02, 49.68,  8.02, 74.56,  8.12,-15.10, 37.14,-55.79,849.89; 30.01, -0.27,  0.08,  1.41,  5.00,-24.75,-142.03,  3.15,-10.68,-16.21,122.29,107.49
Uptime 00:00:17, 23.09, -0.45,  0.23,  0.93,-50.03,-44.30,-68.64, 12.70,-25.48, 30.47,-59.63,841.24; 30.01, -0.07, -0.63,  0.76, 43.62, 41.78, 45.18,-39.72, -4.11,-11.29,125.09,113.18
Uptime 00:00:17, 23.05,  0.19,  0.22,  1.47, 51.45,-45.66, 51.36,  8.34,  7.47, 36.53,-64.36,847.87; 30.01, -0.19, -0.41,  1.61,-23.19, -2.14, 91.04,-14.26, -6.47,-14.28,122.44,124.93
Uptime 00:00:17, 23.00, -0.02,  0.05,  0.63,-24.47, 22.74,161.14,  4.68, -1.37, 32.87,-60.24,868.17; 30.01, -0.10, -0.35,  0.61, 46.60, 12.88,-49.51,-29.72, -8.34, -8.84,121.75,118.69
Uptime 00:00:17, 23.05, -0.44,  0.15,  1.27,  2.03, 38.86, 42.24,  6.20,-18.79, 32.59,-53.86,873.49; 30.11, -0.08, -0.65,  1.54,-45.63, 48.01,-88.81,-22.94, -2.81,-14.75,125.30,107.50
Uptime 00:00:17, 22.95, -0.19, -0.03,  0.60, -4.07,-57.91,-81.09, -3.08,-17.73, 31.37,-59.69,863.11; 30.06, -0.23, -0.11,  1.12,  0.57, 50.99, 56.44, -5.47,-11.52,-14.50,129.42,114.72
Uptime 00:00:17, 23.05,  0.36,  0.20,  1.29,-30.64, -7.63, 40.53,  8.38, 15.35, 27.12,-59.75,868.22; 30.01,  0.10, -0.68,  1.42,  0.71,-22.41, 46.00,-25.55,  3.80,-14.63,123.99,120.52
Uptime 00:00:18, 23.05, -0.27, -0.30,  0.73, 31.07,-11.65,107.62,-20.90,-19.12, 30.00,-59.61,881.78; 30.15,  0.09, -0.38,  1.13,-17.42,-17.10,-135.79,-18.64,  4.11,-16.86,119.32,103.41
Uptime 00:00:18, 23.00, -0.48,  0.30,  0.96,-16.75,-21.45,-12.72, 15.86,-25.37, 27.62,-60.60,880.15; 30.15, -0.13, -0.54,  1.40, -8.74, 34.68,-24.28,-21.09, -4.95,-18.04,121.38,100.30
Uptime 00:00:18, 23.05,  0.08, -0.38,  0.96, 49.77,  9.10,-27.19,-21.37,  4.53, 32.78,-58.36,876.73; 30.06,  0.18, -0.28,  1.88,-26.03, 64.33,133.16, -8.42,  5.42,-21.06,126.79,117.08
Uptime 00:00:18, 23.09,  0.20,  0.17,  0.93,-13.78, 18.69, 32.04,  9.87, 11.63, 30.62,-55.11,880.77; 30.15,  0.03, -0.57,  1.37, 42.64,-27.56,-12.00,-22.38,  1.26,-15.82,120.82,115.57
Uptime 00:00:18, 23.14, -0.38, -0.13,  1.00, 45.67, 26.03,117.72, -6.90,-20.78, 35.64,-50.31,895.95; 30.06, -0.26, -0.39,  1.25,-15.92,-66.84,-180.24,-17.11,-11.07,-17.86,110.18, 92.32
Uptime 00:00:18, 23.05, -0.45,  0.08,  1.09, -8.00,-33.31, 35.69,  3.85,-22.22, 34.02,-52.97,900.45; 30.06, -0.14, -0.61,  1.34,  2.23, 53.01,-12.31,-24.47, -5.43,-17.72,114.63, 90.77
Uptime 00:00:18, 23.19, -0.07, -0.21,  0.96, -7.22,-33.48,-24.75,-12.62, -3.92, 32.18,-56.03,897.28; 30.15, -0.27, -0.24,  1.23,-51.31, 40.24,135.14,-10.81,-11.96,-24.02,117.62,108.06
Uptime 00:00:18, 22.95,  0.30, -0.03,  1.18,-24.06,-49.68, 46.72, -1.64, 14.37, 28.54,-61.33,903.17; 30.15,  0.17, -0.89,  1.27, 39.12,-27.27, 70.00,-34.57,  6.31,-19.40,111.78,116.88
Uptime 00:00:19, 23.00, -0.02, -0.03,  0.81, 37.96, 38.86,160.44, -2.12, -1.52, 32.65,-55.24,923.54; 30.06, -0.18, -0.54,  1.34,-59.63,-32.49,-83.27,-21.63, -7.29,-26.86,105.64,106.31
Uptime 00:00:19, 23.14, -0.53,  0.05,  1.18, 14.06, 11.01, 24.55,  2.05,-24.24, 33.80,-52.27,926.69; 30.20, -0.24, -0.96,  1.29,-12.41, 71.71,-63.08,-36.29, -8.35,-28.61,112.69, 98.24
Uptime 00:00:19, 23.00, -0.17,  0.00,  0.79, -6.85,-28.67,-62.72,  0.01,-12.05, 32.28,-54.52,918.78; 30.11, -0.33, -0.33,  1.57,-35.75, 42.97, 90.35,-11.62,-11.75,-32.68,115.98,109.62
Uptime 00:00:19, 23.05,  0.23,  0.21,  1.12,-26.88,-63.31, 53.91, 10.18, 11.17, 28.49,-61.53,925.63; 30.11, -0.03, -0.98,  1.39,-21.11,-33.74, 49.48,-35.22, -1.12,-35.36,109.48,115.90
Uptime 00:00:19, 23.05, -0.24, -0.06,  0.79, 53.64, 41.19,164.99, -4.27,-16.72, 34.56,-54.80,946.75; 30.25, -0.42, -0.44,  1.58,-39.19,-18.93,-103.62,-15.15,-14.29,-39.87,105.20,102.64
Uptime 00:00:19, 23.09, -0.66,  0.03,  1.25, -3.22, -4.61, 35.16,  1.28,-27.75, 33.50,-53.72,951.18; 30.11, -0.33, -0.76,  1.36, -7.13, 31.10,-35.19,-28.50,-11.86,-40.53,107.18, 98.21
Uptime 00:00:19, 23.14, -0.16, -0.28,  0.90, -0.87,-55.72,-34.12,-16.94, -9.81, 32.38,-59.33,946.88; 30.11, -0.23, -0.41,  1.25,-29.22, 42.64,137.82,-17.89, -9.75,-43.68,110.49,115.57
Uptime 00:00:19, 23.09,  0.18,  0.08,  1.06,-45.95, -0.91, 81.88,  4.44,  9.67, 26.06,-58.45,957.36; 30.20,  0.12, -0.70,  1.32, 29.48,-50.86, 45.47,-28.03,  4.63,-39.67,101.81,121.39
Uptime 00:00:20, 23.05, -0.35, -0.13,  0.98, 62.60,-12.79,120.67, -7.08,-19.32, 33.13,-58.47,972.56; 30.01, -0.36, -0.01,  1.49,  5.35,-15.94,-169.57, -0.53,-13.49,-38.23, 98.08,100.02
Uptime 00:00:20, 23.09, -0.57,  0.24,  0.84,-41.54,-34.96,-19.63, 13.32,-33.35, 27.60,-60.95,970.09; 30.15, -0.25, -0.59,  0.93, 35.91, 22.33, 29.04,-31.35,-12.80,-33.66, 99.13,103.68
Uptime 00:00:20, 23.14,  0.04,  0.11,  1.13, 85.21,-40.41, 66.35,  5.69,  2.26, 37.85,-64.85,978.58; 30.15, -0.26, -0.06,  1.44,-27.72,  3.57,135.57, -2.46,-10.32,-36.51, 97.80,121.04
Uptime 00:00:20, 23.09,  0.19,  0.12,  0.64,-52.33, 31.06,132.85, 10.50, 16.53, 30.84,-60.05,995.32; 30.15,  0.25, -0.44,  0.70, 70.48, 22.64,-19.77,-30.19, 16.94,-27.68, 98.30,118.54
Uptime 00:00:20, 23.14, -0.24,  0.20,  1.07,  3.19, 20.02, 42.50, 10.14,-12.37, 30.83,-56.07,1000.80; 30.15,  0.12,  0.13,  1.33, -9.69, -4.46,-74.89,  5.67,  5.24,-28.24, 95.67,108.88
Uptime 00:00:20, 23.14, -0.44,  0.21,  0.81,-15.72,-30.75,-49.24, 12.74,-27.69, 28.53,-58.19,994.60; 30.15, -0.23, -0.28,  0.82, 35.91, 52.97,  6.90,-18.37,-14.90,-23.61,100.59,109.75
Uptime 00:00:20, 23.09, -0.07,  0.17,  1.32, 40.64,-56.52, 54.59,  7.29, -3.20, 33.12,-63.94,1001.48; 30.25, -0.33, -0.19,  1.35, -5.25,-12.14, 91.80, -7.72,-13.80,-23.94, 97.36,121.32
Uptime 00:00:20, 23.24,  0.05,  0.26,  0.72,-29.49, 51.15,147.04, 20.03,  3.49, 29.16,-56.32,1020.30; 30.25, -0.03, -0.30,  0.56, 57.39, 31.63,-63.91,-27.79, -2.93,-16.81, 99.44,113.14
Uptime 00:00:21, 23.09, -0.30,  0.14,  1.24, -8.58, 28.28,-11.27,  6.25,-13.54, 27.64,-51.43,1018.88; 30.25, -0.01, -0.52,  1.45,-47.80, 33.34,-95.18,-19.68, -0.32,-22.77,101.57,101.15
Uptime 00:00:21, 23.14, -0.35,  0.30,  0.72,-19.97,-34.96,-107.94, 20.15,-24.42, 25.03,-54.23,1005.28; 30.25, -0.08, -0.16,  1.20, 15.24, 21.07, 31.24, -7.74, -3.90,-20.59,102.22,105.08
Uptime 00:00:21, 23.09,  0.41,  0.12,  1.39,-61.74,-69.89, 67.92,  4.64, 16.41, 16.88,-62.24,1013.97; 30.25,  0.06, -1.14,  1.50,-41.54,-56.49, 40.87,-37.19,  1.72,-26.13, 93.05,110.32
Uptime 00:00:21, 23.19, -0.28, -0.22,  0.79, 88.44, 20.74,150.17,-14.67,-18.97, 27.17,-58.05,1032.89; 30.25, -0.09, -0.45,  1.49,  5.00,-25.03,-98.02,-16.88, -3.43,-25.33, 88.17, 97.97
Uptime 00:00:21, 23.09, -0.65,  0.16,  0.98,-20.87,-17.08, 14.43,  7.83,-33.09, 24.20,-58.34,1034.71; 30.15, -0.28, -0.69,  1.32,  2.42,-13.57, -0.49,-27.17,-10.56,-25.07, 84.94, 97.90
Uptime 00:00:21, 23.09,  0.04, -0.18,  1.12, 22.51,-27.13, 19.59, -9.07,  2.09, 26.38,-60.64,1037.24; 30.29, -0.29,  0.12,  1.22, 16.20, 62.68,151.94,  5.32,-13.24,-22.41, 91.43,117.50
Uptime 00:00:21, 23.05,  0.20,  0.05,  0.84,-39.66, 34.03, 97.42,  3.07, 13.40, 21.02,-55.50,1049.51; 30.20,  0.38, -0.61,  0.44, 33.85, 50.52,-53.88,-46.09, 26.83,-18.71, 95.31,110.72
Uptime 00:00:21, 23.19, -0.28,  0.44,  1.00, 22.89, 20.61, 54.82, 23.00,-14.50, 23.93,-51.51,1056.53; 30.29,  0.16,  0.40,  1.35, -9.61, 27.36,-95.91, 16.44,  6.48,-19.21, 96.70, 98.44
Uptime 00:00:22, 23.14, -0.39, -0.18,  0.93, 22.80,-23.17,-53.82, -9.90,-22.27, 26.07,-52.90,1049.75; 30.29, -0.21, -0.46,  1.35,  9.51,  5.40, 53.16,-18.51, -8.57,-18.02, 95.61,105.14
Uptime 00:00:22, 23.09,  0.16,  0.52,  1.09,-29.60,-82.82, 58.17, 25.41,  7.61, 22.40,-62.22,1057.08; 30.29,  0.05, -0.49,  1.31,-56.10,-31.96, 72.82,-20.46,  1.89,-24.94, 89.74,114.24
Uptime 00:00:22, 23.14, -0.16, -0.23,  0.75, 60.05, 33.70,150.64,-16.77,-11.70, 29.50,-56.32,1077.26; 30.29, -0.36, -0.38,  1.54, 13.33,-66.80,-113.07,-13.45,-12.72,-22.95, 79.36, 98.98
Uptime 00:00:22, 23.14, -0.58, -0.10,  1.18, -7.85, 21.71, 17.27, -4.51,-26.04, 27.85,-51.99,1079.44; 30.34, -0.41, -0.92,  1.30,  3.73, 27.81,-62.49,-34.01,-14.52,-22.71, 81.50, 91.10
Uptime 00:00:22, 23.24, -0.08, -0.20,  0.93, 47.96,-79.23,-74.03,-12.01, -4.66, 32.98,-60.64,1070.11; 30.29, -0.16, -0.21,  1.40,  7.58, 54.23,151.95, -8.27, -6.29,-21.49, 86.69,110.25
Uptime 00:00:22, 23.19,  0.06,  0.18,  0.94,-41.31,-101.77,113.63, 10.68,  3.34, 27.31,-72.36,1084.77; 30.15,  0.93, -0.34,  1.20,-17.39,-27.90, 53.50,-12.76, 36.63,-23.51, 80.70,117.15
Uptime 00:00:22, 23.19,  0.11, -0.07,  1.07, 65.86, 59.54, 25.51, -3.95,  5.82, 34.82,-63.67,1087.99; 30.25, -0.13,  0.15,  1.30,-33.78,-34.54,-94.58,  6.67, -5.59,-27.08, 74.93,105.23
Uptime 00:00:22, 23.14, -0.34,  0.23,  0.89,-16.10,-57.72,-57.65, 13.76,-20.27, 32.41,-69.12,1080.72; 30.15, -0.25, -0.40,  0.74, 43.29, 42.33, -4.14,-26.89,-16.40,-21.73, 78.99,104.71
Uptime 00:00:23, 23.19,  0.74,  0.01,  1.46, -2.29,-121.16, 27.91,  0.19, 26.94, 31.47,-83.48,1084.29; 30.34, -0.06, -1.11,  1.54,-63.94, -2.09, 93.05,-35.93, -1.88,-30.03, 77.19,116.62
Uptime 00:00:23, 23.14,  0.33,  0.10,  0.64,-39.52, 69.86, 71.85,  8.05, 27.15, 26.13,-73.72,1093.35; 30.25,  0.47, -0.58,  0.72, 64.69, 28.20,-48.15,-34.16, 26.95,-22.13, 78.58,110.55
Uptime 00:00:23, 23.19, -0.08, -0.10,  1.45,  6.14, 88.74, 24.67, -3.75, -3.01, 26.30,-61.06,1096.50; 30.25,  0.43, -0.03,  1.32,-34.91,-63.65,-138.76, -1.22, 18.16,-26.09, 68.67, 92.79
Uptime 00:00:23, 23.19, -0.43,  0.01,  0.86,-34.29, 79.74, 11.37,  0.66,-26.36, 21.55,-49.46,1097.94; 30.25, -0.36, -0.39,  1.16, 41.79, 20.49,-70.86,-17.98,-16.31,-20.77, 70.15, 83.86
Uptime 00:00:23, 23.09, -0.02, -0.16,  1.08, 13.25,-73.48,-13.94, -8.63, -1.24, 22.58,-57.52,1096.18; 30.44, -0.40, -0.20,  1.19,-59.54, 79.02, 45.05, -9.00,-18.28,-27.88, 78.87, 89.54
Uptime 00:00:23, 23.28,  0.19,  0.08,  1.05,  0.77,-65.57, 69.25,  4.28, 10.23, 22.31,-64.80,1105.04; 30.34,  0.16, -0.65,  1.14, 30.48,-41.38, 33.80,-29.32,  6.92,-24.09, 71.96, 93.87
Uptime 00:00:23, 23.14, -0.14,  0.23,  0.78, 53.12, 53.45,202.84, 16.34,-10.08, 28.75,-56.70,1130.60; 30.34, -0.40, -0.22,  1.40,-53.14, -3.96,-48.95, -8.77,-15.76,-30.34, 70.35, 87.70
Uptime 00:00:24, 23.19, -0.54,  0.05,  1.18,  8.87,-10.59, 79.40,  2.16,-24.76, 29.32,-56.38,1140.61; 30.39, -0.36, -0.83,  1.46,  9.45, 46.32,-45.48,-28.91,-12.18,-29.15, 74.91, 81.97
Uptime 00:00:24, 23.24, -0.21, -0.14,  0.71, 45.07,-70.59,-15.10,-10.81,-16.08, 34.17,-63.79,1138.67; 30.39, -0.54, -0.22,  1.29,-28.78,  9.60,131.97, -9.08,-22.63,-32.36, 75.06, 98.86
Uptime 00:00:24, 23.19,  0.46,  0.35,  1.19, 18.63, -5.30, 76.96, 15.31, 20.28, 36.09,-63.57,1148.37; 30.25,  0.09, -0.46,  1.53, 34.71,  0.30, 90.96,-16.76,  3.38,-27.76, 73.53,110.32
Uptime 00:00:24, 23.28, -0.26,  0.10,  0.58, 36.93, 91.41,157.22,  9.34,-23.88, 40.12,-50.54,1168.18; 30.29, -0.13, -0.17,  1.48,-51.65, 21.52,-109.79, -6.44, -5.09,-33.71, 74.82, 96.49
Uptime 00:00:24, 23.14, -0.38,  0.53,  1.14,-83.37,-60.32, -0.96, 24.03,-16.77, 29.34,-56.76,1168.06; 30.39, -0.34, -0.57,  1.09, 21.99, 30.93, 66.09,-26.70,-15.47,-30.81, 77.51,104.95
Uptime 00:00:24, 23.19,  0.47, -0.50,  1.68, 50.48,-96.26, -1.13,-15.84, 14.99, 34.67,-67.81,1167.92; 30.39, -0.23, -0.59,  1.32,-114.53, 62.52, 98.93,-23.63, -9.18,-44.81, 83.87,117.42
Uptime 00:00:24, 23.24,  0.25,  0.18,  0.45,-52.93, 69.53,130.49, 18.79, 26.70, 27.71,-58.26,1184.62; 30.39,  0.14, -0.43,  0.43, 56.80,  9.45,-67.16,-44.09, 12.84,-37.67, 83.12,108.82
Uptime 00:00:24, 23.28, -0.71, -0.03,  1.61,106.44, 21.15, 72.08, -0.93,-23.83, 40.28,-54.01,1193.70; 30.39,  0.14,  0.01,  1.01,-123.52,-53.99,-51.95,  0.74,  7.67,-52.16, 74.64,102.27
Uptime 00:00:25, 23.24, -0.19,  0.23,  0.35,-65.34,-91.42,-92.75, 29.74,-24.80, 32.00,-63.72,1182.01; 30.39, -0.25, -0.06,  1.12, 24.81, 56.07, 99.07, -2.88,-12.36,-48.11, 80.31,114.76
Uptime 00:00:25, 23.28,  0.52, -0.06,  1.30,-33.83, 13.80, 23.75, -2.56, 21.82, 27.07,-61.15,1185.05; 30.39,  0.14, -0.90,  1.45, 34.52, -8.80, 70.98,-31.55,  4.69,-43.44, 77.51,123.84
Uptime 00:00:25, 23.24, -0.12, -0.14,  0.70, 35.12, 35.62,113.71,-11.23, -9.49, 30.64,-55.34,1199.38; 30.39,  0.33, -0.37,  1.15,-17.75,  7.37,-108.82,-17.23, 15.16,-45.11, 76.57,110.13
Uptime 00:00:25, 23.28, -0.52,  0.15,  1.25, 30.73,-21.98, 44.76,  6.17,-22.58, 33.94,-56.50,1205.02; 30.25, -0.25, -0.31,  1.46,-32.64,-12.89,-36.64,-11.84, -9.37,-48.48, 73.63,105.51
Uptime 00:00:25, 23.28,  0.01, -0.22,  0.86, 55.39,-72.68,-36.28,-14.23,  0.38, 39.93,-64.49,1200.38; 30.34, -0.37, -0.20,  1.29,-14.97, 46.50,136.40, -8.35,-15.80,-49.55, 78.31,122.97
Uptime 00:00:25, 23.24,  0.23,  0.31,  1.04,-12.29, -7.23, 45.45, 16.16, 11.76, 37.93,-64.33,1206.10; 30.34,  0.30, -0.61,  1.36, 26.19,-39.50, 33.69,-23.56, 11.36,-45.80, 71.64,127.22
Uptime 00:00:25, 23.19, -0.17,  0.02,  1.03, 65.51, 75.09, 96.47,  1.01, -9.44, 45.29,-53.58,1218.26; 30.34, -0.50, -0.22,  1.47,-27.65,  4.30,-185.13, -7.90,-18.72,-48.46, 71.11,103.89
Uptime 00:00:25, 23.14, -0.29,  0.53,  0.98,-58.87,-63.02,-20.34, 27.48,-14.49, 37.54,-60.13,1215.66; 30.44,  0.05, -0.67,  0.56, 81.90, 92.12, 66.38,-49.62,  3.02,-38.21, 81.18,112.39
Uptime 00:00:26, 23.28,  0.55, -0.26,  1.83, 31.68,-65.95, 43.22, -7.65, 16.45, 40.58,-67.46,1221.14; 30.44, -0.06, -0.92,  1.78,-43.20, 30.33,120.92,-27.42, -1.67,-43.37, 83.37,127.74
Uptime 00:00:26, 23.33, -0.09, -0.21,  0.21, 20.34, 95.07,173.62,-43.15,-17.10, 41.42,-54.03,1243.02; 30.34,  0.10, -0.27,  0.61, 45.55, 20.20,-111.01,-23.47,  8.59,-37.34, 84.02,113.76
Uptime 00:00:26, 23.19, -0.53,  0.91,  1.29,-25.95,-30.49,-40.51, 32.93,-18.53, 38.00,-56.41,1237.84; 30.34, -0.23, -0.61,  1.58,  6.37, 30.32, 15.43,-20.96, -7.56,-36.22, 86.30,115.73
Uptime 00:00:26, 23.24,  0.14, -0.25,  0.89,-10.78,-44.62, 34.96,-15.51,  8.29, 35.59,-60.95,1242.24; 30.53, -0.08, -0.12,  1.53,-67.10,  3.30,124.56, -4.52, -2.90,-43.87, 85.04,131.43
Uptime 00:00:26, 23.24,  0.02,  0.38,  0.89,-65.97, 57.97,178.78, 23.37,  1.01, 27.08,-52.48,1265.12; 30.44,  0.35, -0.59,  0.42, 51.42,-21.19,-68.90,-47.04, 26.16,-37.48, 80.15,122.61
Uptime 00:00:26, 23.19, -0.32, -0.09,  1.38, 10.60, 21.27, 30.66, -3.44,-13.15, 27.77,-48.54,1268.99; 30.39, -0.14, -0.43,  1.53,-67.13,-17.13,-121.07,-15.62, -4.87,-45.33, 76.53,107.35
